@context,@type,name,url,image,description,sku,brand-type,brand-name,offers-type,offers-sku,offers-availability,offers-price,offers-priceCurrency,offers-url
http://schema.org/,Product,THE FIXX 16 FL OZ DETOX,https://awswholesale.com/products/the-fixx-16-fl-oz-detox-110426,https://awswholesale.com/cdn/shop/files/110426_1000x.jpg?v=1691702279,,110426|GREEN APPLE,"dict_values(['Thing', 'Fixx'])","dict_values(['Offer', '110426|GREEN APPLE', 'http://schema.org/InStock', 3.75, 'USD', 'https://awswholesale.com/products/the-fixx-16-fl-oz-detox-110426?variant=44297211642078'])"
http://schema.org/,Product,OOZE SLUGGER DABBIN' DUGOUT SILICONE DAB KIT,https://awswholesale.com/products/ooze-slugger-dabbin-dugout-silicone-dab-kit-108121,https://awswholesale.com/cdn/shop/files/108121_chameleon_1000x.jpg?v=1691702266,,108121|CHAMELEON,"dict_values(['Thing', 'OOZE'])","dict_values(['Offer', '108121|CHAMELEON', 'http://schema.org/InStock', 15.0, 'USD', 'https://awswholesale.com/products/ooze-slugger-dabbin-dugout-silicone-dab-kit-108121?variant=44297211445470'])"
http://schema.org/,Product,KING PALM HEMP WRAPS W/ FLAVORED TIPS 2PK 15CT,https://awswholesale.com/products/king-palm-hemp-wraps-w-flavored-tips-2pk-15ct-110843,None,,110843|HONEY MANGO,"dict_values(['Thing', 'King Palm'])","dict_values(['Offer', '110843|HONEY MANGO', 'http://schema.org/InStock', 12.0, 'USD', 'https://awswholesale.com/products/king-palm-hemp-wraps-w-flavored-tips-2pk-15ct-110843?variant=44295909179614'])"
http://schema.org/,Product,SNOOP DOGG KING SIZE ROLLING PAPERS - 50CT,https://awswholesale.com/products/snoop-dogg-king-size-rolling-papers-50ct-108656,https://awswholesale.com/cdn/shop/files/108656_1000x.jpg?v=1691702333,,108656,"dict_values(['Thing', 'Snoop Dogg'])","dict_values(['Offer', '108656', 'http://schema.org/InStock', 30.0, 'USD', 'https://awswholesale.com/products/snoop-dogg-king-size-rolling-papers-50ct-108656?variant=44295909277918'])"
http://schema.org/,Product,ASSORTED COLOR DICE ROACH CLIP - 5CT,https://awswholesale.com/products/assorted-color-dice-roach-clip-5ct-107421,https://awswholesale.com/cdn/shop/files/107421_1000x.jpg?v=1691702394,,107421,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '107421', 'http://schema.org/InStock', 4.0, 'USD', 'https://awswholesale.com/products/assorted-color-dice-roach-clip-5ct-107421?variant=44295916650718'])"
http://schema.org/,Product,FUJIMA GLOW N' DARK SILICONE DABBER ASHTRAY - 6CT,https://awswholesale.com/products/fujima-glow-n-dark-silicone-dabber-ashtray-6ct-105908,https://awswholesale.com/cdn/shop/files/105908_1000x.jpg?v=1691702424,,105908,"dict_values(['Thing', 'Fujima'])","dict_values(['Offer', '105908', 'http://schema.org/InStock', 28.25, 'USD', 'https://awswholesale.com/products/fujima-glow-n-dark-silicone-dabber-ashtray-6ct-105908?variant=44295916912862'])"
http://schema.org/,Product,WHITE RHINO QUARTZ V4 GLASS STRAW 25CT,https://awswholesale.com/products/white-rhino-quartz-v4-glass-straw-25ct-110888,https://awswholesale.com/cdn/shop/products/110888_1000x.jpg?v=1691033147,,110888,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '110888', 'http://schema.org/InStock', 62.5, 'USD', 'https://awswholesale.com/products/white-rhino-quartz-v4-glass-straw-25ct-110888?variant=44291507814622'])"
http://schema.org/,Product,WHITE RHINO CHILLUM WITH SILICONE CAP 25CT,https://awswholesale.com/products/white-rhino-chillum-with-silicone-cap-25ct-110889,https://awswholesale.com/cdn/shop/products/110889_1000x.jpg?v=1691033149,,110889,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '110889', 'http://schema.org/InStock', 21.0, 'USD', 'https://awswholesale.com/products/white-rhino-chillum-with-silicone-cap-25ct-110889?variant=44291507847390'])"
http://schema.org/,Product,WHITE RHINO SILILCONE DUGOUT ORIGINAL,https://awswholesale.com/products/white-rhino-sililcone-dugout-original-108165,https://awswholesale.com/cdn/shop/products/108165_1000x.jpg?v=1691029498,,108165,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '108165', 'http://schema.org/InStock', 6.25, 'USD', 'https://awswholesale.com/products/white-rhino-sililcone-dugout-original-108165?variant=44291520102622'])"
http://schema.org/,Product,ELEMENT 1 1/4 PINK PAPERS 25CT,https://awswholesale.com/products/element-1-1-4-pink-papers-25ct-110761,https://awswholesale.com/cdn/shop/files/110761_1000x.jpg?v=1689177727,,110761,"dict_values(['Thing', 'Elements'])","dict_values(['Offer', '110761', 'http://schema.org/InStock', 20.5, 'USD', 'https://awswholesale.com/products/element-1-1-4-pink-papers-25ct-110761?variant=44261598691550'])"
http://schema.org/,Product,BLACK OWL 31MM COCONUT SHELL CHARCOAL 8CT,https://awswholesale.com/products/black-owl-31mm-coconut-shell-charcoal-8ct-110750,None,,110750,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '110750', 'http://schema.org/InStock', 1.5, 'USD', 'https://awswholesale.com/products/black-owl-31mm-coconut-shell-charcoal-8ct-110750?variant=44256880689374'])"
http://schema.org/,Product,BLACK OWL CHARCOAL 25MM CUBES - 72CT,https://awswholesale.com/products/black-owl-charcoal-25mm-cubes-72ct-110009,https://awswholesale.com/cdn/shop/files/110009_1000x.jpg?v=1683902951,,110009,"dict_values(['Thing', 'Black Owl'])","dict_values(['Offer', '110009', 'http://schema.org/InStock', 4.5, 'USD', 'https://awswholesale.com/products/black-owl-charcoal-25mm-cubes-72ct-110009?variant=44168554348766'])"
http://schema.org/,Product,BLAZY SUSAN DELUXE ROLLING KIT 20CT - KING SIZE,https://awswholesale.com/products/blazy-susan-deluxe-rolling-kit-20ct-king-size-110176,https://awswholesale.com/cdn/shop/products/110176_1000x.jpg?v=1683832388,,110176,"dict_values(['Thing', 'Blazy Susan'])","dict_values(['Offer', '110176', 'http://schema.org/InStock', 36.0, 'USD', 'https://awswholesale.com/products/blazy-susan-deluxe-rolling-kit-20ct-king-size-110176?variant=44182906568926'])"
http://schema.org/,Product,BLAZY SUSAN PURPLE DELUXE KIT 1 1/4 PAPER 20CT BOX,https://awswholesale.com/products/blazy-susan-purple-deluxe-kit-1-1-4-paper-20ct-box-110177,https://awswholesale.com/cdn/shop/files/110177_1000x.jpg?v=1683903027,,110177,"dict_values(['Thing', 'Blazy Susan'])","dict_values(['Offer', '110177', 'http://schema.org/InStock', 32.5, 'USD', 'https://awswholesale.com/products/blazy-susan-purple-deluxe-kit-1-1-4-paper-20ct-box-110177?variant=44182906634462'])"
http://schema.org/,Product,RAW GUMMED TIPS 33PK - 24CT,https://awswholesale.com/products/raw-gummed-tips-33pk-24ct-103046,https://awswholesale.com/cdn/shop/products/103046_1000x.jpg?v=1691020987,CONTAINS 33 TIPS PER PACK / 24 PACKS PER BOX,103046,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '103046', 'http://schema.org/InStock', 13.5, 'USD', 'https://awswholesale.com/products/raw-gummed-tips-33pk-24ct-103046?variant=44158468358366'])"
http://schema.org/,Product,RAW LEVEL FIVE WOODEN CIGARETTE HOLDER,https://awswholesale.com/products/raw-level-five-wooden-cigarette-holder-106840,https://awswholesale.com/cdn/shop/products/106840_1000x.jpg?v=1691027023,,106840,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '106840', 'http://schema.org/InStock', 9.5, 'USD', 'https://awswholesale.com/products/raw-level-five-wooden-cigarette-holder-106840?variant=44158474682590'])"
http://schema.org/,Product,BLAZY SUSAN PURIZE PINK XSTRA SLIM 100CT,https://awswholesale.com/products/blazy-susan-purize-pink-xstra-slim-100ct-109878,https://awswholesale.com/cdn/shop/products/109878_1000x.jpg?v=1681407628,,109878,"dict_values(['Thing', 'Blazy Susan'])","dict_values(['Offer', '109878', 'http://schema.org/InStock', 15.5, 'USD', 'https://awswholesale.com/products/blazy-susan-purize-pink-xstra-slim-100ct-109878?variant=44141106102494'])"
http://schema.org/,Product,BLAZY SUSAN PURIZE PURPLE XSTRA SLIM 100CT,https://awswholesale.com/products/blazy-susan-purize-purple-xstra-slim-100ct-109877,https://awswholesale.com/cdn/shop/products/109877_1000x.jpg?v=1681407623,,109877,"dict_values(['Thing', 'Blazy Susan'])","dict_values(['Offer', '109877', 'http://schema.org/InStock', 15.5, 'USD', 'https://awswholesale.com/products/blazy-susan-purize-purple-xstra-slim-100ct-109877?variant=44141106069726'])"
http://schema.org/,Product,KLEAR KRYPTONITE WATERPIPE CLEANER,https://awswholesale.com/products/klear-kryptonite-waterpipe-cleaner-107621,https://awswholesale.com/cdn/shop/products/107621_1000x.jpg?v=1680297014,,107621,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '107621', 'http://schema.org/InStock', 6.25, 'USD', 'https://awswholesale.com/products/klear-kryptonite-waterpipe-cleaner-107621?variant=44099156115678'])"
http://schema.org/,Product,OOZE RESOLUTION GLASS CLEANING WIPES - 100CT,https://awswholesale.com/products/ooze-resolution-glass-cleaning-wipes-100ct-109572,https://awswholesale.com/cdn/shop/products/109572_1000x.jpg?v=1678991601,,109572,"dict_values(['Thing', 'OOZE'])","dict_values(['Offer', '109572', 'http://schema.org/InStock', 3.5, 'USD', 'https://awswholesale.com/products/ooze-resolution-glass-cleaning-wipes-100ct-109572?variant=44078849130718'])"
http://schema.org/,Product,SMOKEBUDDY MEGA - PERSONAL AIR FILTER,https://awswholesale.com/products/smokebuddy-mega-personal-air-filter-109291,https://awswholesale.com/cdn/shop/products/109291_5Egreen_1000x.jpg?v=1677207969,,109291|GREEN,"dict_values(['Thing', 'Smoke Buddy'])","dict_values(['Offer', '109291|GREEN', 'http://schema.org/InStock', 20.0, 'USD', 'https://awswholesale.com/products/smokebuddy-mega-personal-air-filter-109291?variant=44000686276830'])"
http://schema.org/,Product,YOCAN UNI MAGNETIC RING - 50CT BOX,https://awswholesale.com/products/yocan-uni-magnetic-ring-50ct-box-106621,https://awswholesale.com/cdn/shop/products/106621_1000x.jpg?v=1677207942,,106621,"dict_values(['Thing', 'Yocan'])","dict_values(['Offer', '106621', 'http://schema.org/InStock', 56.25, 'USD', 'https://awswholesale.com/products/yocan-uni-magnetic-ring-50ct-box-106621?variant=44009263497438'])"
http://schema.org/,Product,ZIG-ZAG 5PK MINI PALM ROLLS - 15CT BOX,https://awswholesale.com/products/zig-zag-5pk-mini-palm-rolls-15ct-box-109091,https://awswholesale.com/cdn/shop/products/109091_5Ebanana_1000x.jpg?v=1676512047,CONTAINS 15 POUCHES PER BOX / 5 PALM ROLLS PER POUCH,109091|BANANA,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '109091|BANANA', 'http://schema.org/InStock', 44.0, 'USD', 'https://awswholesale.com/products/zig-zag-5pk-mini-palm-rolls-15ct-box-109091?variant=43938891628766'])"
http://schema.org/,Product,PUFFCO PROXY DROPLET,https://awswholesale.com/products/puffco-proxy-droplet-109095,None,,109095,"dict_values(['Thing', 'Puffco'])","dict_values(['Offer', '109095', 'http://schema.org/InStock', 88.5, 'USD', 'https://awswholesale.com/products/puffco-proxy-droplet-109095?variant=43938951299294'])"
http://schema.org/,Product,WHITE RHINO RECLAIM-IT GLOW IN THE DARK,https://awswholesale.com/products/white-rhino-reclaim-it-glow-in-the-dark-103838,https://awswholesale.com/cdn/shop/products/103838_1000x.jpg?v=1671063743,,103838,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '103838', 'http://schema.org/InStock', 4.75, 'USD', 'https://awswholesale.com/products/white-rhino-reclaim-it-glow-in-the-dark-103838?variant=43753848373470'])"
http://schema.org/,Product,RAW DANK LOCKER CARRY ALL BAG,https://awswholesale.com/products/raw-dank-locker-carry-all-bag-108507,https://awswholesale.com/cdn/shop/products/108507_1000x.jpg?v=1670541326,,108507,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '108507', 'http://schema.org/InStock', 29.25, 'USD', 'https://awswholesale.com/products/raw-dank-locker-carry-all-bag-108507?variant=43709331701982'])"
http://schema.org/,Product,"GRAV 3.75"" DUGOUT",https://awswholesale.com/products/grav-3-75-dugout-107805,https://awswholesale.com/cdn/shop/products/107805_5EBLACK_1000x.jpg?v=1669757768,,107805|BLACK,"dict_values(['Thing', 'Grav'])","dict_values(['Offer', '107805|BLACK', 'http://schema.org/InStock', 28.5, 'USD', 'https://awswholesale.com/products/grav-3-75-dugout-107805?variant=43705031164126'])"
http://schema.org/,Product,PUFFCO PLUS REPLACEMENT CHAMBER,https://awswholesale.com/products/puffco-plus-replacement-chamber-102393,https://awswholesale.com/cdn/shop/products/102393_1000x.jpg?v=1663236906,,102393,"dict_values(['Thing', 'Puffco'])","dict_values(['Offer', '102393', 'http://schema.org/InStock', 15.0, 'USD', 'https://awswholesale.com/products/puffco-plus-replacement-chamber-102393?variant=43225250267358'])"
http://schema.org/,Product,OCB BROWN RICE SLIM ROLLING PAPERS - 24CT,https://awswholesale.com/products/ocb-brown-rice-slim-rolling-papers-24ct-106885,https://awswholesale.com/cdn/shop/products/106885_1000x.jpg?v=1653504674,,106885,"dict_values(['Thing', 'Republic Brands'])","dict_values(['Offer', '106885', 'http://schema.org/InStock', 23.75, 'USD', 'https://awswholesale.com/products/ocb-brown-rice-slim-rolling-papers-24ct-106885?variant=42864348004574'])"
http://schema.org/,Product,RAW METAL ROLLING TRAY - LARGE,https://awswholesale.com/products/raw-metal-rolling-tray-large-101021,https://awswholesale.com/cdn/shop/products/101021_1000x.jpg?v=1652982439,,101021,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '101021', 'http://schema.org/InStock', 5.25, 'USD', 'https://awswholesale.com/products/raw-metal-rolling-tray-large-101021?variant=42823656046814'])"
http://schema.org/,Product,PULSAR ELITE SERIES AXIAL MINI E-NAIL KIT,https://awswholesale.com/products/pulsar-elite-series-axial-mini-e-nail-kit-106821,https://awswholesale.com/cdn/shop/products/106821_1000x.jpg?v=1652721427,,106821|BLACK,"dict_values(['Thing', 'Pulsar'])","dict_values(['Offer', '106821|BLACK', 'http://schema.org/InStock', 103.5, 'USD', 'https://awswholesale.com/products/pulsar-elite-series-axial-mini-e-nail-kit-106821?variant=42809861898462'])"
http://schema.org/,Product,TIGHT VAC TV5 -  5OZ,https://awswholesale.com/products/tight-vac-tv5-5oz-106608,https://awswholesale.com/cdn/shop/products/106608_1000x.jpg?v=1650496784,24OZ (2.35OZ) TIGHT VAC JAR - TV5  COLORS WILL VARY,106608,"dict_values(['Thing', 'Tight Vac'])","dict_values(['Offer', '106608', 'http://schema.org/InStock', 7.99, 'USD', 'https://awswholesale.com/products/tight-vac-tv5-5oz-106608?variant=42714656440542'])"
http://schema.org/,Product,TIGHT VAC TV2 - 1/2OZ,https://awswholesale.com/products/tight-vac-tv2-1-2oz-106606,https://awswholesale.com/cdn/shop/products/106606_1000x.jpg?v=1650496741,3OZ (0.29L) TIGHT VAC JAR - TV2  COLORS WILL VARY,106606,"dict_values(['Thing', 'Tight Vac'])","dict_values(['Offer', '106606', 'http://schema.org/InStock', 5.25, 'USD', 'https://awswholesale.com/products/tight-vac-tv2-1-2oz-106606?variant=42714600014046'])"
http://schema.org/,Product,LOOKAH UNICORN GLASS REPLACEMENT KIT,https://awswholesale.com/products/lookah-unicorn-glass-replacement-kit-106419,https://awswholesale.com/cdn/shop/products/106419_5EBLACK_1000x.jpg?v=1649278003,,106419|WHITE,"dict_values(['Thing', 'Lookah'])","dict_values(['Offer', '106419|WHITE', 'http://schema.org/InStock', 28.75, 'USD', 'https://awswholesale.com/products/lookah-unicorn-glass-replacement-kit-106419?variant=42649820397790'])"
http://schema.org/,Product,WHITE RHINO ANODIZED METAL BAT - 100CT,https://awswholesale.com/products/white-rhino-anodized-metal-bat-100ct-105966,https://awswholesale.com/cdn/shop/products/105966_5Eblack_1000x.jpg?v=1645640316,,105966|BLUE,"dict_values(['Thing', 'White Rhino'])","dict_values(['Offer', '105966|BLUE', 'http://schema.org/InStock', 145.0, 'USD', 'https://awswholesale.com/products/white-rhino-anodized-metal-bat-100ct-105966?variant=43008096862430'])"
http://schema.org/,Product,RAW CONNOISSEUR ORGANIC HEMP 1 1/4 & TIPS - 24CT,https://awswholesale.com/products/raw-connoisseur-organic-hemp-1-1-4-tips-24ct-100013,https://awswholesale.com/cdn/shop/products/100013_1000x.jpg?v=1645487482,,100013,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '100013', 'http://schema.org/InStock', 36.0, 'USD', 'https://awswholesale.com/products/raw-connoisseur-organic-hemp-1-1-4-tips-24ct-100013?variant=42490116604126'])"
http://schema.org/,Product,RAW PRO-TIPS - 24CT BOX,https://awswholesale.com/products/raw-pro-tips-24ct-box-105941,https://awswholesale.com/cdn/shop/products/105941_1000x.jpg?v=1645488227,"CONTAINS 24 PACKS PER BOX / 21 TIPS PER PACK
We made these RAW PROTIPS for BIG PHATTY ROLLS, crazy custom rolls, and for our creative RAWling team! Our friends needed these for the insane over-the-top creations like the RAW Smokable Bicycle and the RAW Crossbow (it actually works &amp; shoots burning cones!)",105941,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '105941', 'http://schema.org/InStock', 14.75, 'USD', 'https://awswholesale.com/products/raw-pro-tips-24ct-box-105941?variant=42490108149982'])"
http://schema.org/,Product,DUD BIG JOE 1-HOSE HOOKAH KIT - ASSORTED COLORS,https://awswholesale.com/products/dud-big-joe-1-hose-hookah-kit-assorted-colors-105695,https://awswholesale.com/cdn/shop/products/105695_1000x.jpg?v=1643661393,,105695,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '105695', 'http://schema.org/InStock', 32.5, 'USD', 'https://awswholesale.com/products/dud-big-joe-1-hose-hookah-kit-assorted-colors-105695?variant=42391454220510'])"
http://schema.org/,Product,GLASS ROAST & TOAST GLASS JAR & ASH TRAY SET,https://awswholesale.com/products/glass-roast-toast-glass-jar-ash-tray-set-104425,https://awswholesale.com/cdn/shop/products/104425_jpg_1000x.jpg?v=1642440807,,104425,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '104425', 'http://schema.org/InStock', 4.5, 'USD', 'https://awswholesale.com/products/glass-roast-toast-glass-jar-ash-tray-set-104425?variant=42355762397406'])"
http://schema.org/,Product,BUTT BUCKET LED ASHTRAY - ASSORTED DESIGN 6CT BOX,https://awswholesale.com/products/butt-bucket-led-ashtray-assorted-design-6ct-box-105024,https://awswholesale.com/cdn/shop/products/105024_1000x.jpg?v=1642444547,CONTAINS 6 ASSORTED DESIGNED BUTT BUCKET LED ASHTRAYS,105024,"dict_values(['Thing', 'Butt Bucket'])","dict_values(['Offer', '105024', 'http://schema.org/InStock', 26.25, 'USD', 'https://awswholesale.com/products/butt-bucket-led-ashtray-assorted-design-6ct-box-105024?variant=42355985187038'])"
http://schema.org/,Product,TITANIUM FLATS - FLAT COCONUT COALS - 108CT BOX,https://awswholesale.com/products/titanium-flats-flat-coconut-coals-108ct-box-103118,https://awswholesale.com/cdn/shop/products/103118_1000x.jpg?v=1643660616,,103118,"dict_values(['Thing', 'Austin Wholesale Supply'])","dict_values(['Offer', '103118', 'http://schema.org/InStock', 7.25, 'USD', 'https://awswholesale.com/products/titanium-flats-flat-coconut-coals-108ct-box-103118?variant=42391710826718'])"
http://schema.org/,Product,ZEBRA X1 1-HOSE HOOKAH KIT - ASSORTED COLORS,https://awswholesale.com/products/zebra-x1-1-hose-hookah-kit-assorted-colors-105686,https://awswholesale.com/cdn/shop/products/105686_1000x.jpg?v=1643661361,,105686,"dict_values(['Thing', 'Zebra'])","dict_values(['Offer', '105686', 'http://schema.org/InStock', 5.5, 'USD', 'https://awswholesale.com/products/zebra-x1-1-hose-hookah-kit-assorted-colors-105686?variant=42391314759902'])"
http://schema.org/,Product,SILICONE CLOUD WAX CONTAINER 5CT,https://awswholesale.com/products/silicone-cloud-wax-container-5ct-103787,https://awswholesale.com/cdn/shop/products/103787_1000x.jpg?v=1642443342,,103787,"dict_values(['Thing', 'nobrand'])","dict_values(['Offer', '103787', 'http://schema.org/InStock', 9.5, 'USD', 'https://awswholesale.com/products/silicone-cloud-wax-container-5ct-103787?variant=42355896221918'])"
http://schema.org/,Product,CLIIX STARTER PACK 10MM - 3 TIPS / 2 CROWNS,https://awswholesale.com/products/cliix-starter-pack-10mm-3-tips-2-crowns-105624,https://awswholesale.com/cdn/shop/products/105624_1000x.jpg?v=1642551408,"Introducing CLIIXX: World’s Only Two-Piece Magnetic Social Smoking Device, designed so everyone has their own magnetic tip. Simply insert the joint into the device, detach the tip, and allow the next person to attach their own! Multiple joints can be shared safely without lip-to-lip saliva or germs. Enjoy smoother and stronger hits without ​staining or smelling up your fingers. Magnetic tips make it so easy to Puff, Puff, Pass!",105624,"dict_values(['Thing', 'Social Smoking'])","dict_values(['Offer', '105624', 'http://schema.org/InStock', 10.0, 'USD', 'https://awswholesale.com/products/cliix-starter-pack-10mm-3-tips-2-crowns-105624?variant=42361566953694'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS UNBLEACHED 1 1/4 24CT BOX,https://awswholesale.com/products/zig-zag-rolling-papers-unbleached-1-1-4-24ct-box-100103,https://awswholesale.com/cdn/shop/files/100103_1000x.jpg?v=1692977561,CONTAINS 24 BOOKLETS PER BOX,100103,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '100103', 'http://schema.org/InStock', 24.5, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-unbleached-1-1-4-24ct-box-100103?variant=42355640860894'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS KING SIZE 24CT BOX,https://awswholesale.com/products/zig-zag-rolling-papers-king-size-24ct-box-100893,https://awswholesale.com/cdn/shop/files/100893_1000x.jpg?v=1692977539,CONTAINS 24 BOOKLETS PER BOX,100893,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '100893', 'http://schema.org/InStock', 37.0, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-king-size-24ct-box-100893?variant=42349004685534'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS 1 1/4 ORIGINAL 48CT BOX,https://awswholesale.com/products/zig-zag-rolling-papers-1-1-4-original-48ct-box-103318,https://awswholesale.com/cdn/shop/products/103318_1000x.jpg?v=1642532402,,103318,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '103318', 'http://schema.org/InStock', 72.0, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-1-1-4-original-48ct-box-103318?variant=42349005701342'])"
http://schema.org/,Product,ZIG-ZAG ROLLING PAPERS KING SLIM ORGANIC HEMP 24CT,https://awswholesale.com/products/zig-zag-rolling-papers-king-slim-organic-hemp-24ct-100102,https://awswholesale.com/cdn/shop/products/100102_1000x.jpg?v=1642438596,CONTAINS 24 BOOKLETS PER BOX,100102,"dict_values(['Thing', 'Zig-Zag'])","dict_values(['Offer', '100102', 'http://schema.org/InStock', 24.0, 'USD', 'https://awswholesale.com/products/zig-zag-rolling-papers-king-slim-organic-hemp-24ct-100102?variant=42349023527134'])"
http://schema.org/,Product,STINGER 7-DAY PERMACAPS CAPLETS,https://awswholesale.com/products/stinger-7-day-permacaps-caplets-102997,https://awswholesale.com/cdn/shop/products/102997_1000x.jpg?v=1642532047,,102997,"dict_values(['Thing', 'Stinger'])","dict_values(['Offer', '102997', 'http://schema.org/InStock', 12.5, 'USD', 'https://awswholesale.com/products/stinger-7-day-permacaps-caplets-102997?variant=42355660751070'])"
http://schema.org/,Product,RAW TRIPLE FLIP BAMBOO ROLLING TRAY,https://awswholesale.com/products/raw-triple-flip-bamboo-rolling-tray-100828,https://awswholesale.com/cdn/shop/products/100828_1000x.jpg?v=1642444243,,100828,"dict_values(['Thing', 'RAW'])","dict_values(['Offer', '100828', 'http://schema.org/InStock', 56.25, 'USD', 'https://awswholesale.com/products/raw-triple-flip-bamboo-rolling-tray-100828?variant=42355951894750'])"
http://schema.org/,Product,RAW PERFORATED WIDE TIPS - 50CT BOX,https://awswholesale.com/products/raw-perforated-wide-tips-50ct-box-103258,https://awswholesale.com/cdn/shop/products/103258_1000x.jpg?v=1642439513,,103258,"dict_values(['Thing', 'RAW'])","dict_values(['Offer', '103258', 'http://schema.org/InStock', 16.0, 'USD', 'https://awswholesale.com/products/raw-perforated-wide-tips-50ct-box-103258?variant=42355662323934'])"
http://schema.org/,Product,SATYA NAG CHAMPA PALO SANTO INCENSE,https://awswholesale.com/products/satya-nag-champa-palo-santo-incense-103488,https://awswholesale.com/cdn/shop/products/103488_jpg_1000x.jpg?v=1642441026,,103488,"dict_values(['Thing', 'Satya'])","dict_values(['Offer', '103488', 'http://schema.org/InStock', 6.5, 'USD', 'https://awswholesale.com/products/satya-nag-champa-palo-santo-incense-103488?variant=42355769409758'])"
http://schema.org/,Product,SATYA SUPER HIT- CALIFORNIA WHITE SAGE,https://awswholesale.com/products/satya-super-hit-california-white-sage-102505,https://awswholesale.com/cdn/shop/products/102505_jpg_1000x.jpg?v=1642441012,,102505,"dict_values(['Thing', 'Satya'])","dict_values(['Offer', '102505', 'http://schema.org/InStock', 6.5, 'USD', 'https://awswholesale.com/products/satya-super-hit-california-white-sage-102505?variant=42355769114846'])"
http://schema.org/,Product,SATYA INCENSE - NAG CHAMPA COPAL,https://awswholesale.com/products/satya-incense-nag-champa-copal-100756,https://awswholesale.com/cdn/shop/products/100756_jpg_1000x.jpg?v=1642441003,,100756,"dict_values(['Thing', 'Satya'])","dict_values(['Offer', '100756', 'http://schema.org/InStock', 6.5, 'USD', 'https://awswholesale.com/products/satya-incense-nag-champa-copal-100756?variant=42355768426718'])"
http://schema.org/,Product,JOB PAPER 1 1/4 - 100CT JAR,https://awswholesale.com/products/job-paper-1-1-4-100ct-jar-100125,https://awswholesale.com/cdn/shop/products/100125_jpg_1000x.jpg?v=1642531810,,100125,"dict_values(['Thing', 'Republic Brands'])","dict_values(['Offer', '100125', 'http://schema.org/InStock', 59.49, 'USD', 'https://awswholesale.com/products/job-paper-1-1-4-100ct-jar-100125?variant=42349004357854'])"
http://schema.org/,Product,INSPECTOR420 5 PANEL INSTANT DRUG TEST,https://awswholesale.com/products/inspector420-5-panel-instant-drug-test-100282,https://awswholesale.com/cdn/shop/products/100282_jpg_1000x.jpg?v=1642438990,,100282,"dict_values(['Thing', 'Inspector 420'])","dict_values(['Offer', '100282', 'http://schema.org/InStock', 6.0, 'USD', 'https://awswholesale.com/products/inspector420-5-panel-instant-drug-test-100282?variant=42355648757982'])"
http://schema.org/,Product,RAW ECOPLASTIC 110MM ROLLING MACHINE - 12CT BOX,https://awswholesale.com/products/raw-ecoplastic-110mm-rolling-machine-12ct-box-100880,https://awswholesale.com/cdn/shop/products/100880_jpg_1000x.jpg?v=1642445175,,100880,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '100880', 'http://schema.org/InStock', 20.0, 'USD', 'https://awswholesale.com/products/raw-ecoplastic-110mm-rolling-machine-12ct-box-100880?variant=42349276135646'])"
http://schema.org/,Product,RAW CONNOISSEUR ORGANIC HEMP KS SLIM & TIPS - 24CT,https://awswholesale.com/products/raw-connoisseur-organic-hemp-ks-slim-tips-24ct-103950,https://awswholesale.com/cdn/shop/products/103950_jpg_1000x.jpg?v=1642439582,,103950,"dict_values(['Thing', 'Raw'])","dict_values(['Offer', '103950', 'http://schema.org/InStock', 38.25, 'USD', 'https://awswholesale.com/products/raw-connoisseur-organic-hemp-ks-slim-tips-24ct-103950?variant=42355666092254'])"
